date,gpr_norm,epu_norm,vix_j01,vix_j02,vix_j03,vix_j04,vix_j05,vix_j06,vix_j07,vix_j08,vix_j09,vix_j10,vix_j11,vix_j12,vix_j13,vix_j14,vix_j15,vix_j16,vix_j17,vix_j18,vix_j19,vix_j20,vix_j21,vix_j22,bonds_return,dollar_return,gold_return,oil_return,silver_return,defense_return,btc_return
1991-06-01,0.10282966101405422,0.060480898316738904,0.10509857614418841,0.09558123089644852,0.09870834898856781,0.10591434044372397,0.10659413970455703,0.11325627100490313,0.11121684728972445,0.11665531917442745,0.10673010474325953,0.09299794702645978,0.08647178076481618,0.09517333578034098,0.1128484018214751,0.10346702161243773,0.10020393848161593,0.12426920574569114,0.1184228387448806,0.12019033238265428,0.11869476882228563,0.14153635073803825,0.10870155501552478,0.10870155501552478,2.2086707564297323,3.097663377959634,,,,,
1991-07-01,0.16080593475000238,0.052732587272781475,0.12916381747558411,0.11543165975878433,0.14044865636109763,0.12522093508392923,0.15159755614058815,0.144391564685432,0.13664173900814527,0.11216857662796254,0.12440517078439367,0.11747110940664254,0.11352820108230816,0.11393609619841572,0.09014275901174551,0.08647178076481618,0.10550644532761644,0.10115566781985402,0.09884431402727031,0.08973486389563798,0.08579196853764337,0.08878313455739989,0.0860638986150484,0.08212100325705379,-0.48661851346001456,-2.711851496785197,,,,,
1991-08-01,0.15723738516610272,0.07989277444936753,0.0860638986150484,0.08320869763399438,0.09218218272692422,0.08701562795328649,0.08728755803069152,0.09299794702645978,0.08579196853764337,0.08320869763399438,0.07600270617883823,0.08089734384141067,0.08225695532941654,0.09340584214256731,0.16383412436433978,0.13215499646168036,0.08810332233022708,0.07409924750236205,0.07165192867107581,0.07709041352211857,0.08592793357634587,0.0838885098611672,0.07722636559448134,0.07233174089824865,-4.74495545010558,0.0,,,,,
1991-09-01,0.16662981553422024,0.1213133816065204,0.10101970278115152,0.10931338861324827,0.11108088225102195,0.10360298665114026,0.11679128421312995,0.12345341551347608,0.11991840230524925,0.09612506511857907,0.11883070792830863,0.11801494362877307,0.1161114849522969,0.11447993042054624,0.11447993042054624,0.10795376415890265,0.09843641891116278,0.09381373725867487,0.08891909959610242,0.0844323570496375,0.0974846895729247,0.09123045338868613,0.10627463223667792,0.10627463223667792,-4.578960545087044,-3.915649740275198,,,,,
1991-10-01,0.13049263148152124,0.09312343223777127,0.07709041352211857,0.09068660620021582,0.10740992993677212,0.08823928736892961,0.1283480531760485,0.11787897859007057,0.127804218953918,0.11774301355136804,0.1150237905753563,0.10292316145762767,0.09626103015728157,0.07763426071058888,0.0976206546116272,0.0915023704997514,0.10224336219679464,0.10074777270374649,0.09680489031209163,0.08810332233022708,0.08987082893434051,0.08579196853764337,0.08715159299198899,0.08592793357634587,0.0,0.033363486926206165,,,,,
1991-11-01,0.130303654620423,0.14089412983085636,0.0878314052191618,0.09802854972773475,0.0997960433655084,0.09966007832680587,0.09286199495409703,0.08552005142657809,0.07817810789905918,0.06662133893614061,0.06539767952049749,0.06553364455920002,0.16369815932563728,0.12426920574569114,0.1522773554014212,0.15309311970095676,0.1355540446312047,0.16397008940304228,0.17375933879550767,0.14493539890756255,0.1454792590623726,0.15118966102448064,0.117382726296633,0.117382726296633,-1.212131693865133,-1.9537987736334792,,,,,
1991-12-01,0.13711951890564608,0.1855878976387439,0.15010196664754002,0.14357580038589643,0.14140041163201525,0.15023793168624253,0.1346023152929666,0.144119634608027,0.14615905832320567,0.1554044734935405,0.13514614951509715,0.11883070792830863,0.11529572065276134,0.12209381699180996,0.11747110940664254,0.11991840230524925,0.11570358983618936,0.10156356293596158,0.08878313455739989,0.08565600349894084,0.08919101670716767,0.11543165975878433,0.13827326760721645,0.1251885587509982,-9.517469745059723,-5.440752164241334,,,,,
1992-01-01,0.13498237881004777,0.10524407597157039,0.13337865587732348,0.13065940696863224,0.13351459498334647,0.13718557323027583,0.13025151185252468,0.13351459498334647,0.12658055953827488,0.12059822749876181,0.10700203482066456,0.11216857662796254,0.11556762479748683,0.0976206546116272,0.09898027906597284,0.11937456808311869,0.10346702161243773,0.09952411328810337,0.0965329602346866,0.10237932723549714,0.1159755199135944,0.11529572065276134,0.11352820108230816,0.11230454166666504,8.564430926530783,4.643839276016243,,,,,
1992-02-01,0.10170952838478214,0.16145505370744823,0.12318151136875055,0.11991840230524925,0.12345341551347608,0.1312032671234423,0.12739632383781044,0.1280761230986435,0.11638341502970193,0.11189667248323701,0.11298436686017763,0.10727396489806959,0.12345341551347608,0.10904145853584324,0.1030591264963302,0.10509857614418841,0.10863356341973571,0.09802854972773475,0.10197143211938961,0.10020393848161593,0.10251529227419967,0.1133564639595301,0.1133564639595301,0.1133564639595301,-0.5486977012151187,1.6999503162163876,,,,,
1992-03-01,0.0976837314963648,0.076520479369579,0.10523451525021141,0.11040108299018889,0.11896667296701116,0.12685246368300038,0.1442555996467295,0.14330387030849137,0.12970767763039417,0.14479945980153955,0.14384770453062193,0.12522093508392923,0.12671649864429788,0.10401088176724779,0.10265125731290217,0.10033990352031846,0.10441875095067582,0.1031950915350327,0.0976206546116272,0.09585316097385355,0.09721278542819917,0.09354180718126984,0.09286199495409703,0.09571719593515104,3.6465888038744647,0.7389237208058514,,,,,
1992-04-01,0.09886287105480993,0.06626663253585015,0.0997960433655084,0.10768183408149762,0.1030591264963302,0.1030591264963302,0.1314751712681678,0.14969407153143247,0.11896667296701116,0.10482664606678338,0.10673010474325953,0.09299794702645978,0.08171310814094623,0.07763426071058888,0.09231814776562672,0.10047586855902096,0.0927260299153945,0.0909585233112811,0.0893269817458702,0.0999320084042109,0.0965329602346866,0.092590064876692,0.08687966291458396,0.1009225886010325,0.9241012457609514,-0.033467706656923446,,,,,
1992-05-01,0.08431650285556799,0.049838350804953926,0.10156356293596158,0.10577837540502144,0.10224336219679464,0.10428278591197332,0.1006118335977235,0.08851120447999486,0.08198503821835126,0.08891909959610242,0.08225695532941654,0.08633581572611368,0.07722636559448134,0.07450712965212983,0.060231124746859765,0.060910936974032576,0.06498979737072971,0.06240651350074097,0.07858599004882696,0.0659415267089678,0.06295037365555103,0.06417402010485437,0.08072059058773139,0.08072059058773139,-3.7487683928085005,-2.7144863594673687,,,,,
1992-06-01,0.11574510476130812,0.11396070595052947,0.07192385874848084,0.07382731742495702,0.07083616437154025,0.061454784162502885,0.07491501180189761,0.08225695532941654,0.09286199495409703,0.10169952797466408,0.09721278542819917,0.07899387219859474,0.07641060129494576,0.08266485044552407,0.1215499568369999,0.12318151136875055,0.0974846895729247,0.10224336219679464,0.07328347023648671,0.07151596363237331,0.07151596363237331,0.07518694187930264,0.05533650005062707,0.057239971693443,-2.6262747838112737,-4.095576425171775,,,,,
1992-07-01,0.07635134085592726,0.11001992999745079,0.0571040066547405,0.0644459501822594,0.07790617782165415,0.0909585233112811,0.08687966291458396,0.07423521254106458,0.06199863135097319,0.06621345678637283,0.05927939540862168,0.04595513280792948,0.042556084638405156,0.04704282718487007,0.04785859148440563,0.04704282718487007,0.060231124746859765,0.05696804161603797,0.05751188880450828,0.06471786729332468,0.05316111129674589,0.058463618142746365,0.05927939540862168,0.05479265286215679,-6.062463433841936,-2.1856783922130667,,,,,
1992-08-01,0.08997043659391252,0.11412774618705583,0.0637661379550866,0.060367089785562295,0.06363017291638409,0.0692046098397896,0.06526171448179499,0.07301155312542146,0.08089734384141067,0.07804214286035666,0.08429639201093497,0.07505097684060014,0.07437116461342733,0.06390210299378912,0.07083616437154025,0.0726036580093139,0.07980964946447008,0.09585316097385355,0.08810332233022708,0.07287558808671893,0.061454784162502885,0.05438477071238898,0.060367089785562295,0.07181378996005408,-1.4992770651808116,-3.7693452761823427,,,,,
1992-09-01,0.07511148635779777,0.1421157496265784,0.057919770954276056,0.04881032082264372,0.05084975750416218,0.05220936899216805,0.06131881912380038,0.057375923765805775,0.05139360469263246,0.045275320580756645,0.05248129906957308,0.061046902012735105,0.07586675410647548,0.07029231718306994,0.06254247853944347,0.05859958318144887,0.0644459501822594,0.0637661379550866,0.058463618142746365,0.07695444848341607,0.08225695532941654,0.07926580227599977,0.06988442206696241,0.06195331214118468,-3.8495901043304412,2.7755266831956615,,,,,
1992-10-01,0.06153776569150868,0.17124299329887283,0.0974846895729247,0.11760707444534504,0.1477906128549563,0.14697484855542073,0.1615227705717561,0.1375934683463834,0.15458870919400494,0.14072058643850263,0.11910263800571366,0.12617266442216732,0.10836165927501021,0.10700203482066456,0.11108088225102195,0.10509857614418841,0.10169952797466408,0.0910944883499836,0.09952411328810337,0.0976206546116272,0.0965329602346866,0.092590064876692,0.0860638986150484,0.09530930081904349,6.532318861284063,7.7440431418232425,,,,,
1992-11-01,0.10974681354525812,0.093166214812316,0.10237932723549714,0.11135281232842698,0.09707682038949667,0.08484023919940528,0.07545885899036792,0.0692046098397896,0.07110808148260553,0.0659415267089678,0.07110808148260553,0.07437116461342733,0.07777021278295163,0.07980964946447008,0.07355540031389174,0.07056423429413522,0.061590749201205414,0.057919770954276056,0.04785859148440563,0.04568320273052445,0.04677089710746504,0.05261726410827558,0.07184907473560952,0.07184907473560952,2.1818991901529894,3.59763031986987,,,,,
1992-12-01,0.09372087318395783,0.06335239763963889,0.04976206312722156,0.046498979996399764,0.039292988541243606,0.03630183548782684,0.03888510639147583,0.03521412814454647,0.04677089710746504,0.04908225090004875,0.043507813976643245,0.04785859148440563,0.044459543314881333,0.04677089710746504,0.040788578034291756,0.03426239880630838,0.03412643376760588,0.0354860582219515,0.0322229750911297,0.03303873939066529,0.041876272411232346,0.042828001749470435,0.04704282718487007,0.04663493206876254,-3.6634134203805258,1.6594314171176592,,,,,
1993-01-01,0.18981091808014203,0.05687280377461572,0.057375923765805775,0.057239971693443,0.05751188880450828,0.07586675410647548,0.06295037365555103,0.05057782742675715,0.04949013304981653,0.044595508353583835,0.0387491413527733,0.03303873939066529,0.03195104501372467,0.03970088365735114,0.040924530106654505,0.03467028095607619,0.02936777411007571,0.0304554684870163,0.03140719782525439,0.03902107143017833,0.03942895357994611,0.044595508353583835,0.04444594875596204,0.04444594875596204,-4.73732504338597,0.10821175635128125,,,,,
1993-02-01,0.1086043639861923,0.09144021976982765,0.043371848937940743,0.042284154561000126,0.040516647956886725,0.042828001749470435,0.05112167461522743,0.0554724650893296,0.059007465331216674,0.058327666070383616,0.04826647363417344,0.044051661165113554,0.09000679397304301,0.09191025264951919,0.08728755803069152,0.07994561450317259,0.07559482402907045,0.08021753161423786,0.07586675410647548,0.0628144086168485,0.05465668782345426,0.06229202549775028,0.06229202549775028,0.06229202549775028,-5.7987201961989,1.7050479537083163,,,,,
1993-03-01,0.11657376378549786,0.09558736191534455,0.060639019862967325,0.045547237691821923,0.05424880567368648,0.058463618142746365,0.06716518612461092,0.09626103015728157,0.06838884554025404,0.06485383233202721,0.06961250495589713,0.08864716951869739,0.07613867121754073,0.07301155312542146,0.07328347023648671,0.06838884554025404,0.05560841716169235,0.061454784162502885,0.05275322914697811,0.04486742546464911,0.03997280076841642,0.041740307372529845,0.04745070933463785,0.042012224483595095,0.0,-2.3452024015515702,,,,,
1993-04-01,0.15560404371810813,0.06596803489247126,0.05275322914697811,0.07287558808671893,0.0677090333130812,0.0693405748784921,0.061182867051437606,0.05016994527698934,0.03793337705323774,0.03480624599477869,0.03562202326065403,0.024745066524908266,0.029231809071373183,0.03970088365735114,0.03806932912560049,0.040380682918184196,0.04813052156181066,0.057375923765805775,0.08307273259529188,0.06512576240943224,0.05411284063498398,0.04976206312722156,0.044595508353583835,0.05031885751466262,0.3311258035991887,-2.6247700856169494,,,,,
1993-05-01,0.15139711714896048,0.1304456124771079,0.05112167461522743,0.040788578034291756,0.044051661165113554,0.0554724650893296,0.05261726410827558,0.062270561428378224,0.057239971693443,0.060095172674497016,0.07641060129494576,0.07138001156001056,0.06784499835178373,0.06866076265131929,0.07002038710566491,0.06580556167026527,0.07301155312542146,0.06743711620201595,0.06662133893614061,0.05084975750416218,0.0538409235239187,0.0588715132588539,0.060720593699652936,0.060720593699652936,1.8018449205493423,-0.4592000379264301,,,,,
1993-06-01,0.1375962310846698,0.11158852530514508,0.061590749201205414,0.059007465331216674,0.059823242597091986,0.05057782742675715,0.06702922108590839,0.07613867121754073,0.06553364455920002,0.05669612450497272,0.04853840371157844,0.043371848937940743,0.0387491413527733,0.0371175997873624,0.03426239880630838,0.042148189522297624,0.042284154561000126,0.03412643376760588,0.03942895357994611,0.042284154561000126,0.028687961882902874,0.026784490240086944,0.029231809071373183,0.028823926921605403,-6.021880233697229,4.981595267203593,,,,,
1993-07-01,0.17797675777968172,0.0907445924480839,0.0322229750911297,0.02977565625984349,0.0643099851435569,0.05316111129674589,0.042148189522297624,0.022569677771027086,0.023249489998199896,0.025560843790783605,0.022297747693622055,0.01985044182867557,0.024745066524908266,0.03154316286395689,0.025968725940551385,0.03847722424170805,0.03467028095607619,0.029639691221140962,0.029639691221140962,0.029911621298545993,0.030319503448313773,0.028687961882902874,0.03521412814454647,0.0320934845780797,0.5159036838266474,1.8413276773670848,,,,,
1993-08-01,0.12291025719608997,0.10408451402781897,0.03167912790265942,0.03195104501372467,0.03494221103348122,0.039292988541243606,0.043371848937940743,0.044187626203816055,0.043099931826875465,0.039836835729713915,0.044051661165113554,0.041468377295124814,0.03902107143017833,0.03331066946807032,0.03235894012983223,0.0338545166565406,0.0337185516178381,0.040924530106654505,0.03616587044912431,0.04024473084582145,0.040788578034291756,0.03766144697583271,0.035350093183249,0.03684568267629715,-6.740141359803147,-1.500139901335796,,,,,
1993-09-01,0.10585182448071484,0.10474776394148784,0.03181507997502217,0.0371175997873624,0.027464302467259782,0.05112167461522743,0.055744382200394876,0.04799455652310816,0.03480624599477869,0.04106049514535701,0.05452072278475176,0.04840243867287594,0.057375923765805775,0.05778381888191331,0.07423521254106458,0.11094491721231942,0.062678443578146,0.057375923765805775,0.045275320580756645,0.045547237691821923,0.041468377295124814,0.04745070933463785,0.05234533403087055,0.05154898651640023,-0.9216602447065416,-1.2100562851480878,,,,,
1993-10-01,0.1417582659813226,0.05004718110266822,0.03657375259889212,0.05044187535439437,0.05207341691980527,0.04813052156181066,0.05438477071238898,0.03942895357994611,0.042420119599702655,0.044459543314881333,0.0304554684870163,0.025288913713378575,0.023521407109265147,0.02977565625984349,0.03358258657913557,0.029639691221140962,0.028008149655730064,0.03181507997502217,0.03657375259889212,0.03657375259889212,0.03902107143017833,0.03725356482606493,0.03154316286395689,0.037188819569539906,-0.2224710558750185,2.4056531224829416,,,,,
1993-11-01,0.09384592855733634,0.0653892934351858,0.03589394037171928,0.035350093183249,0.05601631227779988,0.07532290691800517,0.07926580227599977,0.07029231718306994,0.06526171448179499,0.062270561428378224,0.0644459501822594,0.05696804161603797,0.07233174089824865,0.08116926095247595,0.08742351010305427,0.07491501180189761,0.08008156657553533,0.09191025264951919,0.06974846999459966,0.059415360447324206,0.06295037365555103,0.0677090333130812,0.0628144086168485,0.06721698232983091,7.2821229285079125,1.181463110721057,,,,,
1993-12-01,0.08554917081890467,0.04776755519082024,0.0637661379550866,0.059415360447324206,0.04826647363417344,0.05030591031569187,0.044459543314881333,0.045139355542054144,0.044731473392286364,0.04704282718487007,0.025016983635973544,0.027056420317491975,0.025696795863146354,0.023929289259032954,0.026376608090319165,0.021889865543854248,0.012780415412221913,0.002311353792583709,0.004622694618827666,0.007613860638584213,0.009245402203995112,0.01794697018585964,0.021074088277978936,0.03426239880630838,-0.2072912100391548,0.6526801396529055,,,,,
1994-01-01,0.09386661804315233,0.055149390221194694,0.04663493206876254,0.03766144697583271,0.024473136447503235,0.028959891960307904,0.024745066524908266,0.021753900505151746,0.029231809071373183,0.03412643376760588,0.03997280076841642,0.027328337428557253,0.03725356482606493,0.0338545166565406,0.03562202326065403,0.027464302467259782,0.026512573129021694,0.03344663450677282,0.0304554684870163,0.027600267505962284,0.01577158143197846,0.010876943769406011,0.02025832397844335,0.029238283597025676,-2.5393183135066564,-1.299192048869543,,,,,
1994-02-01,0.16515114571733766,0.07551665207631471,0.020530241089508627,0.019986393901038346,0.021889865543854248,0.08307273259529188,0.06553364455920002,0.061454784162502885,0.05656015946627019,0.0693405748784921,0.07233174089824865,0.06988442206696241,0.057919770954276056,0.05424880567368648,0.06322229076661631,0.07559482402907045,0.05955132548602671,0.06485383233202721,0.0927260299153945,0.07695444848341607,0.07790617782165415,0.061240108664396706,0.061240108664396706,0.061240108664396706,8.692270260359102,-1.0939346383957806,,,,,
1994-03-01,0.11495299071673729,0.05652274359793445,0.0909585233112811,0.0943575714808054,0.09816451476643726,0.0932698771038648,0.06961250495589713,0.0963969951959841,0.07165192867107581,0.10074777270374649,0.07790617782165415,0.10156356293596158,0.07668251840601104,0.07301155312542146,0.04921821593875128,0.056832076577335466,0.07070019933283775,0.05778381888191331,0.043099931826875465,0.058327666070383616,0.061590749201205414,0.07831405997142193,0.0999320084042109,0.12848401821475106,9.663968184832886,-1.5884407199374184,,,,,
1994-04-01,0.11892975481283524,0.09052620706204641,0.20027192489086912,0.12222975609783296,0.11203261158926003,0.10659413970455703,0.10577837540502144,0.10156356293596158,0.09898027906597284,0.10713799985936709,0.09694085535079414,0.09299794702645978,0.10985722283537883,0.10591434044372397,0.10700203482066456,0.07872195508752947,0.07885790715989224,0.06961250495589713,0.06335825580531881,0.07301155312542146,0.06295037365555103,0.09967439999028808,0.09967439999028808,0.09967439999028808,3.7805889702876594,-1.015231541400066,,,,,
1994-05-01,0.13816971978379552,0.07310281784032889,0.0675730682743787,0.06349422084402134,0.07002038710566491,0.07369136535259427,0.08076137880270817,0.09544526585774601,0.08225695532941654,0.08715159299198899,0.08592793357634587,0.07341943527518924,0.07518694187930264,0.06716518612461092,0.04636301495769726,0.043371848937940743,0.04962609808851906,0.059143430369919175,0.04881032082264372,0.044731473392286364,0.04568320273052445,0.045547237691821923,0.05288918121934086,0.06467902569641244,1.6494362060808156,0.4332696312161747,,,,,
1994-06-01,0.17171984799093168,0.06275959422448478,0.04867436875028097,0.04881032082264372,0.041468377295124814,0.05288918121934086,0.05316111129674589,0.056832076577335466,0.05533650005062707,0.04826647363417344,0.03779741201453521,0.03344663450677282,0.03235894012983223,0.028280079733135094,0.043099931826875465,0.06553364455920002,0.07559482402907045,0.06634942182507533,0.0677090333130812,0.1030591264963302,0.08687966291458396,0.08021753161423786,0.07178789370977834,0.07926580227599977,2.4447049485880297,-3.1846261074935813,,,,,
1994-07-01,0.12797602301289573,0.04506233191687885,0.070972116443903,0.07858599004882696,0.07559482402907045,0.06621345678637283,0.05601631227779988,0.0637661379550866,0.057919770954276056,0.044595508353583835,0.03399048169524313,0.02909584403267068,0.03127123278655186,0.03412643376760588,0.03480624599477869,0.03412643376760588,0.028280079733135094,0.03154316286395689,0.03426239880630838,0.03793337705323774,0.039292988541243606,0.027056420317491975,0.04547246081043747,0.04547246081043747,-3.244879938251067,0.2785672227031477,,,,,
